1 0.0639
2 0.1138
3 0.1486
4 0.1153
5 0.2279
6 0.2218
7 0.3133
8 0.3293
9 0.3588
10 0.4243
11 0.4264
12 0.4477
13 0.5353
14 0.5734
15 0.5708
16 0.5869
17 0.6126
18 0.6562
19 0.6113
20 0.5238
21 0.6910
22 0.7304
23 0.7467
24 0.7219
25 0.7506
26 0.7586
27 0.7565
28 0.6933
29 0.7785
30 0.8018
31 0.8136
32 0.7431
33 0.7859
34 0.8141
35 0.8399
36 0.8121
37 0.8452
38 0.8324
39 0.8558
40 0.8293
41 0.8522
42 0.8533
43 0.8657
44 0.8722
45 0.8542
46 0.8402
47 0.8515
48 0.7800
49 0.8852
50 0.8725
51 0.8934
52 0.8869
53 0.8948
54 0.8720
55 0.8756
56 0.8890
57 0.8942
58 0.9034
59 0.8965
60 0.8276
61 0.8938
62 0.8295
63 0.8966
64 0.8992
65 0.9058
66 0.8974
67 0.8916
68 0.9209
69 0.8447
70 0.9085
71 0.9131
72 0.9231
73 0.9229
74 0.9215
75 0.9188
76 0.9004
77 0.9243
78 0.9132
79 0.9160
80 0.9281
81 0.9327
82 0.9253
83 0.9154
84 0.9295
85 0.9298
86 0.9257
87 0.9309
88 0.9246
89 0.9158
90 0.9249
91 0.9342
92 0.9286
93 0.9241
94 0.9192
95 0.9343
96 0.9362
97 0.9227
98 0.9354
99 0.9391
100 0.9444
