1 0.0725
2 0.1073
3 0.1185
4 0.1485
5 0.2127
6 0.2504
7 0.2906
8 0.3084
9 0.3548
10 0.4454
11 0.4465
12 0.5290
13 0.5184
14 0.5168
15 0.6006
16 0.5960
17 0.6198
18 0.6185
19 0.6736
20 0.6247
21 0.6660
22 0.6697
23 0.7314
24 0.7412
25 0.6141
26 0.7543
27 0.7780
28 0.7978
29 0.7924
30 0.7861
31 0.7657
32 0.7750
33 0.8238
34 0.7995
35 0.7892
36 0.8252
37 0.7979
38 0.8089
39 0.8465
40 0.8629
41 0.8579
42 0.8536
43 0.8523
44 0.8513
45 0.8599
46 0.8797
47 0.8673
48 0.8720
49 0.8653
50 0.8707
51 0.8919
52 0.8834
53 0.8863
54 0.8726
55 0.8994
56 0.8855
57 0.8975
58 0.8917
59 0.9030
60 0.9049
61 0.9087
62 0.8639
63 0.9004
64 0.8936
65 0.8975
66 0.9136
67 0.9167
68 0.9145
69 0.9161
70 0.9195
71 0.9270
72 0.8788
73 0.9132
74 0.9250
75 0.9285
76 0.9178
77 0.9301
78 0.9010
79 0.9080
80 0.9286
81 0.9216
82 0.9271
83 0.9276
84 0.9341
85 0.9323
86 0.9148
87 0.9314
88 0.9360
89 0.9393
90 0.9307
91 0.9346
92 0.9313
93 0.9210
94 0.9080
95 0.9387
96 0.9383
97 0.8942
98 0.9443
99 0.9434
100 0.9331
