1 0.0578
2 0.0614
3 0.1024
4 0.1312
5 0.1378
6 0.1928
7 0.2049
8 0.2639
9 0.3015
10 0.3420
11 0.3823
12 0.4145
13 0.4275
14 0.4563
15 0.5000
16 0.5446
17 0.5429
18 0.5702
19 0.6029
20 0.6242
21 0.6221
22 0.6488
23 0.6081
24 0.6728
25 0.6947
26 0.7213
27 0.7275
28 0.7192
29 0.7072
30 0.7446
31 0.7675
32 0.7443
33 0.7733
34 0.7673
35 0.7736
36 0.7719
37 0.8089
38 0.7736
39 0.7929
40 0.8105
41 0.7635
42 0.8392
43 0.7770
44 0.8397
45 0.8299
46 0.8402
47 0.8573
48 0.8540
49 0.8467
50 0.8353
51 0.7965
52 0.8688
53 0.8410
54 0.8566
55 0.8454
56 0.8168
57 0.8587
58 0.8753
59 0.8663
60 0.8835
61 0.7903
62 0.8697
63 0.8593
64 0.8528
65 0.8702
66 0.8657
67 0.8805
68 0.8927
69 0.8643
70 0.8614
71 0.9017
72 0.9010
73 0.9012
74 0.9011
75 0.8955
76 0.8936
77 0.9035
78 0.8736
79 0.8987
80 0.9070
81 0.8997
82 0.9116
83 0.9080
84 0.9068
85 0.8920
86 0.8707
87 0.8875
88 0.9096
89 0.9038
90 0.9170
91 0.9063
92 0.8918
93 0.8627
94 0.9125
95 0.9192
96 0.9231
97 0.8776
98 0.9156
99 0.9163
100 0.9284
