1 0.0553
2 0.0703
3 0.1099
4 0.0801
5 0.1645
6 0.1733
7 0.2117
8 0.2298
9 0.2798
10 0.3234
11 0.3476
12 0.3435
13 0.3805
14 0.4532
15 0.4693
16 0.5234
17 0.5615
18 0.5799
19 0.6024
20 0.6185
21 0.5942
22 0.6797
23 0.6468
24 0.6783
25 0.6987
26 0.6514
27 0.6423
28 0.6977
29 0.6588
30 0.7432
31 0.7467
32 0.7568
33 0.6460
34 0.7521
35 0.7868
36 0.7387
37 0.8069
38 0.8030
39 0.8054
40 0.8130
41 0.8018
42 0.7754
43 0.8363
44 0.8236
45 0.7869
46 0.7949
47 0.8281
48 0.8212
49 0.8593
50 0.7960
51 0.8545
52 0.8304
53 0.7984
54 0.8556
55 0.8152
56 0.8700
57 0.8270
58 0.8619
59 0.8437
60 0.8654
61 0.8702
62 0.8790
63 0.8457
64 0.8280
65 0.8990
66 0.8866
67 0.8879
68 0.8857
69 0.8504
70 0.9027
71 0.8981
72 0.9079
73 0.8117
74 0.9064
75 0.9116
76 0.8992
77 0.9069
78 0.8854
79 0.8991
80 0.8702
81 0.9049
82 0.9205
83 0.9031
84 0.8893
85 0.9212
86 0.8950
87 0.9195
88 0.9160
89 0.8999
90 0.8663
91 0.9046
92 0.9252
93 0.9257
94 0.8392
95 0.9178
96 0.8998
97 0.9202
98 0.9164
99 0.9124
100 0.9270
