1 0.0690
2 0.0740
3 0.1688
4 0.1643
5 0.2332
6 0.2647
7 0.3084
8 0.3268
9 0.3836
10 0.3954
11 0.4308
12 0.4671
13 0.4997
14 0.5401
15 0.5489
16 0.5879
17 0.6286
18 0.5436
19 0.6051
20 0.7020
21 0.6985
22 0.7078
23 0.6987
24 0.7093
25 0.7241
26 0.6767
27 0.7477
28 0.7704
29 0.7852
30 0.7971
31 0.8003
32 0.8082
33 0.8112
34 0.7998
35 0.8175
36 0.8385
37 0.7941
38 0.8128
39 0.8490
40 0.8182
41 0.8477
42 0.8511
43 0.8335
44 0.8534
45 0.8600
46 0.8365
47 0.8810
48 0.8641
49 0.8786
50 0.8745
51 0.8749
52 0.8764
53 0.8593
54 0.8746
55 0.8909
56 0.8682
57 0.8850
58 0.8817
59 0.8508
60 0.8781
61 0.8939
62 0.8750
63 0.9007
64 0.8964
65 0.8957
66 0.8942
67 0.9105
68 0.8863
69 0.9168
70 0.8977
71 0.8763
72 0.9093
73 0.8641
74 0.8770
75 0.9216
76 0.9200
77 0.9131
78 0.9055
79 0.9134
80 0.8710
81 0.9066
82 0.9086
83 0.9290
84 0.9141
85 0.9226
86 0.8860
87 0.8977
88 0.9249
89 0.9310
90 0.9119
91 0.9067
92 0.9225
93 0.9323
94 0.9259
95 0.9056
96 0.9297
97 0.9342
98 0.9302
99 0.9336
100 0.9237
