1 0.0584
2 0.0834
3 0.1203
4 0.1319
5 0.1352
6 0.2179
7 0.2455
8 0.2861
9 0.3348
10 0.3319
11 0.3614
12 0.4460
13 0.4377
14 0.4657
15 0.4890
16 0.5260
17 0.5237
18 0.5566
19 0.5728
20 0.5360
21 0.5869
22 0.6582
23 0.6630
24 0.6778
25 0.6707
26 0.6947
27 0.5929
28 0.6966
29 0.7064
30 0.7348
31 0.7705
32 0.7610
33 0.7590
34 0.7513
35 0.7028
36 0.7940
37 0.7816
38 0.8093
39 0.8007
40 0.7862
41 0.7636
42 0.7859
43 0.8184
44 0.8387
45 0.8356
46 0.8219
47 0.8354
48 0.8184
49 0.8095
50 0.8499
51 0.8315
52 0.8351
53 0.8348
54 0.8393
55 0.8642
56 0.8549
57 0.8513
58 0.8272
59 0.8668
60 0.8590
61 0.8666
62 0.8040
63 0.8821
64 0.8413
65 0.8763
66 0.8909
67 0.8503
68 0.8226
69 0.8753
70 0.8893
71 0.8449
72 0.8697
73 0.8185
74 0.8685
75 0.8621
76 0.8979
77 0.8985
78 0.9051
79 0.8943
80 0.9103
81 0.8924
82 0.9053
83 0.9049
84 0.9057
85 0.9033
86 0.9075
87 0.8896
88 0.8910
89 0.8867
90 0.8788
91 0.8911
92 0.9156
93 0.9159
94 0.8571
95 0.8930
96 0.8604
97 0.9219
98 0.9108
99 0.9161
100 0.9195
