1 0.0582
2 0.0762
3 0.0667
4 0.1574
5 0.1707
6 0.1868
7 0.2074
8 0.2393
9 0.2726
10 0.2981
11 0.3280
12 0.3524
13 0.3768
14 0.3965
15 0.4212
16 0.4471
17 0.4735
18 0.5037
19 0.5354
20 0.5584
21 0.5814
22 0.6040
23 0.6276
24 0.6453
25 0.6630
26 0.6797
27 0.6838
28 0.6973
29 0.7082
30 0.7126
31 0.7268
32 0.7265
33 0.7444
34 0.7511
35 0.7549
36 0.7655
37 0.7700
38 0.7774
39 0.7841
40 0.7923
41 0.7942
42 0.7982
43 0.8015
44 0.8108
45 0.8142
46 0.8174
47 0.8175
48 0.8250
49 0.8280
50 0.8358
51 0.8402
52 0.8428
53 0.8435
54 0.8450
55 0.8516
56 0.8558
57 0.8538
58 0.8610
59 0.8643
60 0.8675
61 0.8686
62 0.8702
63 0.8745
64 0.8749
65 0.8774
66 0.8807
67 0.8814
68 0.8828
69 0.8844
70 0.8865
71 0.8892
72 0.8911
73 0.8907
74 0.8949
75 0.8913
76 0.8967
77 0.8985
78 0.9007
79 0.9015
80 0.9030
81 0.9032
82 0.9055
83 0.9036
84 0.9104
85 0.9108
86 0.9108
87 0.9134
88 0.9137
89 0.9152
90 0.9159
91 0.9159
92 0.9171
93 0.9185
94 0.9196
95 0.9195
96 0.9213
97 0.9213
98 0.9236
99 0.9226
100 0.9228
