1 0.0594
2 0.0880
3 0.1167
4 0.1469
5 0.1938
6 0.2453
7 0.2828
8 0.3050
9 0.3782
10 0.3830
11 0.3866
12 0.4496
13 0.4086
14 0.4391
15 0.5262
16 0.5526
17 0.5233
18 0.5413
19 0.6031
20 0.6331
21 0.6188
22 0.6875
23 0.6540
24 0.7020
25 0.6844
26 0.7156
27 0.7339
28 0.7361
29 0.7293
30 0.7015
31 0.7521
32 0.7640
33 0.7955
34 0.7954
35 0.7927
36 0.7809
37 0.8118
38 0.8289
39 0.8318
40 0.8195
41 0.8491
42 0.8259
43 0.8348
44 0.7967
45 0.8569
46 0.8494
47 0.8488
48 0.8398
49 0.8433
50 0.8794
51 0.8500
52 0.8290
53 0.8406
54 0.8867
55 0.8826
56 0.8867
57 0.8761
58 0.8855
59 0.8586
60 0.8855
61 0.8904
62 0.8709
63 0.8845
64 0.8956
65 0.8710
66 0.9005
67 0.8803
68 0.8988
69 0.8985
70 0.8869
71 0.9090
72 0.9001
73 0.9105
74 0.9115
75 0.8685
76 0.9031
77 0.9056
78 0.8828
79 0.9117
80 0.9155
81 0.9148
82 0.8828
83 0.9009
84 0.8780
85 0.9174
86 0.9195
87 0.9274
88 0.9269
89 0.8730
90 0.9309
91 0.8892
92 0.9310
93 0.9285
94 0.9273
95 0.9039
96 0.9250
97 0.9301
98 0.9076
99 0.9271
100 0.9127
