1 0.0602
2 0.0941
3 0.1222
4 0.1716
5 0.2593
6 0.2775
7 0.3418
8 0.3982
9 0.4233
10 0.4369
11 0.4985
12 0.5542
13 0.5714
14 0.5660
15 0.6086
16 0.6509
17 0.6807
18 0.6523
19 0.7134
20 0.7288
21 0.7303
22 0.7612
23 0.7499
24 0.7666
25 0.7487
26 0.7839
27 0.7981
28 0.7897
29 0.8153
30 0.7917
31 0.7925
32 0.8141
33 0.8327
34 0.8291
35 0.8178
36 0.8079
37 0.7908
38 0.8489
39 0.8371
40 0.8534
41 0.8730
42 0.8748
43 0.8651
44 0.8756
45 0.8828
46 0.8882
47 0.8747
48 0.8837
49 0.8950
50 0.8891
51 0.8892
52 0.8939
53 0.8944
54 0.8841
55 0.9021
56 0.8980
57 0.9010
58 0.9084
59 0.9083
60 0.9127
61 0.9126
62 0.9196
63 0.8651
64 0.9186
65 0.9138
66 0.9170
67 0.9214
68 0.9251
69 0.9069
70 0.9226
71 0.9212
72 0.9274
73 0.9287
74 0.9287
75 0.9046
76 0.9229
77 0.9226
78 0.9314
79 0.9265
80 0.9212
81 0.9292
82 0.9333
83 0.9240
84 0.9364
85 0.9369
86 0.9358
87 0.9362
88 0.9381
89 0.9372
90 0.9388
91 0.9318
92 0.9432
93 0.9416
94 0.9397
95 0.9396
96 0.9421
97 0.9427
98 0.9399
99 0.9324
100 0.9461
