1 0.0648
2 0.0805
3 0.1204
4 0.1455
5 0.2196
6 0.2322
7 0.2769
8 0.3214
9 0.3806
10 0.3719
11 0.4503
12 0.4417
13 0.4289
14 0.4922
15 0.5510
16 0.5377
17 0.5930
18 0.5822
19 0.6358
20 0.6152
21 0.6647
22 0.6789
23 0.6874
24 0.6447
25 0.7100
26 0.7353
27 0.7548
28 0.7746
29 0.7569
30 0.7464
31 0.7716
32 0.7742
33 0.7459
34 0.8184
35 0.7994
36 0.8149
37 0.8360
38 0.8273
39 0.8229
40 0.8465
41 0.8490
42 0.8334
43 0.8434
44 0.8413
45 0.8107
46 0.8628
47 0.8336
48 0.8660
49 0.8461
50 0.8754
51 0.8808
52 0.8576
53 0.8636
54 0.8457
55 0.8926
56 0.8620
57 0.8984
58 0.8932
59 0.8728
60 0.8811
61 0.8699
62 0.8103
63 0.8949
64 0.9035
65 0.8483
66 0.9073
67 0.9104
68 0.8768
69 0.9110
70 0.8869
71 0.9147
72 0.9164
73 0.8889
74 0.8827
75 0.8893
76 0.9257
77 0.9195
78 0.9254
79 0.9257
80 0.9115
81 0.9207
82 0.9184
83 0.9220
84 0.9326
85 0.9270
86 0.9146
87 0.9335
88 0.9257
89 0.9177
90 0.9281
91 0.9317
92 0.9275
93 0.9356
94 0.9194
95 0.9150
96 0.9385
97 0.9136
98 0.9305
99 0.9374
100 0.8865
