1 0.0548
2 0.1137
3 0.1307
4 0.1689
5 0.2465
6 0.2924
7 0.3198
8 0.3733
9 0.4398
10 0.4601
11 0.4840
12 0.5087
13 0.5583
14 0.5970
15 0.6166
16 0.6520
17 0.6448
18 0.6730
19 0.6941
20 0.7055
21 0.7003
22 0.7378
23 0.7412
24 0.7698
25 0.7725
26 0.7894
27 0.7982
28 0.7909
29 0.8089
30 0.8076
31 0.8198
32 0.8351
33 0.8244
34 0.8333
35 0.8386
36 0.8522
37 0.8522
38 0.8263
39 0.8619
40 0.8619
41 0.8743
42 0.8756
43 0.8641
44 0.8703
45 0.8698
46 0.8253
47 0.8851
48 0.8838
49 0.8824
50 0.8838
51 0.8944
52 0.9006
53 0.8969
54 0.8995
55 0.8981
56 0.8945
57 0.8933
58 0.9046
59 0.9112
60 0.9005
61 0.9080
62 0.9195
63 0.9158
64 0.8921
65 0.9136
66 0.9182
67 0.9208
68 0.8865
69 0.9187
70 0.9186
71 0.9107
72 0.8913
73 0.9263
74 0.9096
75 0.9274
76 0.9255
77 0.9210
78 0.9297
79 0.9304
80 0.9289
81 0.9243
82 0.9328
83 0.9339
84 0.9308
85 0.9317
86 0.9222
87 0.9367
88 0.9380
89 0.9224
90 0.9365
91 0.9297
92 0.9379
93 0.9268
94 0.9342
95 0.9381
96 0.9392
97 0.9225
98 0.9394
99 0.9350
100 0.9410
