1 0.0578
2 0.0856
3 0.1053
4 0.1020
5 0.1934
6 0.2521
7 0.2128
8 0.3087
9 0.3370
10 0.3584
11 0.3435
12 0.3603
13 0.3688
14 0.4358
15 0.4749
16 0.4652
17 0.4902
18 0.5160
19 0.5284
20 0.5246
21 0.6022
22 0.6074
23 0.6341
24 0.6197
25 0.6406
26 0.6476
27 0.6905
28 0.7181
29 0.6869
30 0.7065
31 0.7252
32 0.7460
33 0.7366
34 0.7322
35 0.7422
36 0.7957
37 0.7395
38 0.7990
39 0.7924
40 0.8009
41 0.8222
42 0.8210
43 0.8309
44 0.8368
45 0.8120
46 0.8121
47 0.7982
48 0.7991
49 0.8307
50 0.8264
51 0.8368
52 0.8535
53 0.8743
54 0.8469
55 0.7894
56 0.8583
57 0.8590
58 0.8731
59 0.8731
60 0.8405
61 0.8804
62 0.8853
63 0.8890
64 0.8426
65 0.9019
66 0.8998
67 0.8883
68 0.8872
69 0.8942
70 0.8855
71 0.8795
72 0.8596
73 0.8605
74 0.9095
75 0.8825
76 0.9069
77 0.9153
78 0.9090
79 0.9134
80 0.9053
81 0.9013
82 0.8666
83 0.9101
84 0.8799
85 0.9124
86 0.9152
87 0.9147
88 0.9223
89 0.9021
90 0.9102
91 0.9209
92 0.9200
93 0.8916
94 0.9226
95 0.9071
96 0.9325
97 0.8917
98 0.9317
99 0.9286
100 0.9343
