1 0.0910
2 0.1384
3 0.1046
4 0.1566
5 0.1665
6 0.1989
7 0.2346
8 0.2658
9 0.2935
10 0.3255
11 0.3629
12 0.3981
13 0.4270
14 0.4640
15 0.4959
16 0.5317
17 0.5566
18 0.5982
19 0.6156
20 0.6405
21 0.6422
22 0.6717
23 0.6716
24 0.6939
25 0.7078
26 0.7207
27 0.7380
28 0.7434
29 0.7546
30 0.7579
31 0.7692
32 0.7769
33 0.7834
34 0.7937
35 0.7992
36 0.8052
37 0.8020
38 0.8194
39 0.8195
40 0.8147
41 0.8299
42 0.8290
43 0.8299
44 0.8423
45 0.8376
46 0.8439
47 0.8515
48 0.8537
49 0.8562
50 0.8573
51 0.8654
52 0.8626
53 0.8679
54 0.8702
55 0.8722
56 0.8750
57 0.8801
58 0.8801
59 0.8726
60 0.8705
61 0.8858
62 0.8890
63 0.8890
64 0.8913
65 0.8963
66 0.8960
67 0.8994
68 0.8968
69 0.8975
70 0.9018
71 0.8978
72 0.9039
73 0.9022
74 0.9063
75 0.9078
76 0.9114
77 0.9100
78 0.9093
79 0.9123
80 0.9147
81 0.9146
82 0.9173
83 0.9161
84 0.9173
85 0.9197
86 0.9198
87 0.9166
88 0.9164
89 0.9214
90 0.9041
91 0.9246
92 0.9134
93 0.9258
94 0.9269
95 0.9268
96 0.9260
97 0.9291
98 0.9295
99 0.9297
100 0.9288
