1 0.0557
2 0.0676
3 0.0886
4 0.1264
5 0.1499
6 0.1639
7 0.1806
8 0.2245
9 0.2527
10 0.2776
11 0.3068
12 0.3365
13 0.3668
14 0.3843
15 0.4132
16 0.4380
17 0.4692
18 0.4942
19 0.5210
20 0.5432
21 0.5745
22 0.5935
23 0.6155
24 0.6350
25 0.6542
26 0.6669
27 0.6849
28 0.6936
29 0.7084
30 0.7224
31 0.7304
32 0.7406
33 0.7491
34 0.7543
35 0.7632
36 0.7726
37 0.7790
38 0.7869
39 0.7934
40 0.7974
41 0.8050
42 0.8107
43 0.8134
44 0.8164
45 0.8184
46 0.8278
47 0.8268
48 0.8324
49 0.8323
50 0.8420
51 0.8453
52 0.8483
53 0.8437
54 0.8495
55 0.8530
56 0.8599
57 0.8562
58 0.8555
59 0.8626
60 0.8686
61 0.8692
62 0.8686
63 0.8693
64 0.8730
65 0.8763
66 0.8774
67 0.8722
68 0.8829
69 0.8804
70 0.8844
71 0.8828
72 0.8856
73 0.8893
74 0.8908
75 0.8896
76 0.8899
77 0.8949
78 0.8915
79 0.8971
80 0.8971
81 0.8982
82 0.8989
83 0.9018
84 0.9019
85 0.9048
86 0.8899
87 0.9078
88 0.9083
89 0.8926
90 0.9094
91 0.9096
92 0.9127
93 0.9128
94 0.9114
95 0.9059
96 0.9133
97 0.9175
98 0.9168
99 0.9170
100 0.9186
