1 0.0559
2 0.0767
3 0.0854
4 0.0905
5 0.1361
6 0.1862
7 0.1996
8 0.2366
9 0.2729
10 0.2870
11 0.3360
12 0.3622
13 0.3495
14 0.3873
15 0.4044
16 0.4370
17 0.4381
18 0.4809
19 0.5149
20 0.5316
21 0.5907
22 0.5027
23 0.6004
24 0.5828
25 0.5902
26 0.6269
27 0.6761
28 0.6701
29 0.6878
30 0.5997
31 0.7259
32 0.7286
33 0.7464
34 0.6474
35 0.7633
36 0.7686
37 0.7228
38 0.6821
39 0.7440
40 0.7838
41 0.7642
42 0.7827
43 0.8059
44 0.7818
45 0.8213
46 0.7567
47 0.8013
48 0.8058
49 0.8240
50 0.7592
51 0.8367
52 0.8361
53 0.8253
54 0.8392
55 0.8231
56 0.8165
57 0.8268
58 0.8591
59 0.8531
60 0.8492
61 0.8700
62 0.8684
63 0.8291
64 0.8655
65 0.8665
66 0.8325
67 0.8574
68 0.8502
69 0.8752
70 0.8772
71 0.8564
72 0.8600
73 0.7771
74 0.8661
75 0.8849
76 0.8299
77 0.8970
78 0.8876
79 0.9004
80 0.8787
81 0.9044
82 0.8876
83 0.8852
84 0.8491
85 0.9054
86 0.8937
87 0.8428
88 0.8891
89 0.9076
90 0.8978
91 0.9162
92 0.8985
93 0.9000
94 0.8549
95 0.9107
96 0.9171
97 0.7793
98 0.9182
99 0.9067
100 0.9156
