1 0.0879
2 0.1079
3 0.1397
4 0.1492
5 0.2249
6 0.2584
7 0.2803
8 0.3297
9 0.3543
10 0.4042
11 0.4428
12 0.4639
13 0.5078
14 0.5495
15 0.5521
16 0.5976
17 0.6104
18 0.6054
19 0.6563
20 0.6594
21 0.6897
22 0.7186
23 0.6942
24 0.7376
25 0.7478
26 0.7339
27 0.7154
28 0.7784
29 0.7702
30 0.7739
31 0.6948
32 0.7984
33 0.8229
34 0.8033
35 0.8176
36 0.8268
37 0.7964
38 0.7632
39 0.8323
40 0.8352
41 0.8541
42 0.8562
43 0.8539
44 0.8469
45 0.8552
46 0.8760
47 0.8579
48 0.8741
49 0.8763
50 0.8753
51 0.8617
52 0.8864
53 0.8634
54 0.8911
55 0.8501
56 0.8845
57 0.8665
58 0.8488
59 0.8813
60 0.8836
61 0.8850
62 0.8944
63 0.9042
64 0.9080
65 0.9106
66 0.9118
67 0.9102
68 0.9117
69 0.8681
70 0.9167
71 0.8973
72 0.9020
73 0.9206
74 0.9067
75 0.9130
76 0.9022
77 0.9059
78 0.9171
79 0.9200
80 0.9141
81 0.9234
82 0.9216
83 0.9025
84 0.9228
85 0.9189
86 0.9246
87 0.9296
88 0.9283
89 0.9118
90 0.8811
91 0.9108
92 0.9307
93 0.8991
94 0.9236
95 0.9242
96 0.9191
97 0.9347
98 0.9345
99 0.9338
100 0.9326
