1 0.0530
2 0.0950
3 0.1317
4 0.1492
5 0.1801
6 0.2601
7 0.2885
8 0.2458
9 0.3581
10 0.3441
11 0.3098
12 0.3960
13 0.4125
14 0.4039
15 0.5034
16 0.5003
17 0.5300
18 0.5371
19 0.5705
20 0.5810
21 0.5738
22 0.6037
23 0.6451
24 0.6464
25 0.6668
26 0.6560
27 0.6805
28 0.6753
29 0.6972
30 0.7111
31 0.7208
32 0.7145
33 0.7341
34 0.7626
35 0.7397
36 0.7359
37 0.7280
38 0.7776
39 0.7958
40 0.7599
41 0.7938
42 0.7992
43 0.8231
44 0.8309
45 0.8411
46 0.8260
47 0.8189
48 0.8471
49 0.8300
50 0.8164
51 0.7654
52 0.8285
53 0.8400
54 0.7763
55 0.8685
56 0.8901
57 0.8645
58 0.8967
59 0.8479
60 0.8911
61 0.8824
62 0.8788
63 0.9001
64 0.9049
65 0.8904
66 0.8917
67 0.8691
68 0.9090
69 0.9059
70 0.7814
71 0.9140
72 0.8954
73 0.9117
74 0.8992
75 0.9217
76 0.9180
77 0.9005
78 0.9280
79 0.9044
80 0.9220
81 0.9230
82 0.8971
83 0.9059
84 0.9280
85 0.9308
86 0.9327
87 0.8486
88 0.8957
89 0.9261
90 0.9365
91 0.9331
92 0.9320
93 0.9017
94 0.9305
95 0.9377
96 0.9104
97 0.9298
98 0.8566
99 0.9322
100 0.9199
