1 0.0672
2 0.0998
3 0.1373
4 0.1883
5 0.2537
6 0.2520
7 0.3184
8 0.3553
9 0.4063
10 0.4211
11 0.4623
12 0.5204
13 0.5408
14 0.5772
15 0.6156
16 0.6126
17 0.6283
18 0.6744
19 0.6781
20 0.6314
21 0.7296
22 0.7309
23 0.7542
24 0.7627
25 0.7715
26 0.7753
27 0.7977
28 0.7773
29 0.8074
30 0.8061
31 0.8125
32 0.8130
33 0.8341
34 0.8296
35 0.8360
36 0.8062
37 0.8477
38 0.8524
39 0.8571
40 0.8363
41 0.8660
42 0.8556
43 0.8716
44 0.8811
45 0.8651
46 0.8477
47 0.8734
48 0.8527
49 0.8814
50 0.8884
51 0.8953
52 0.8897
53 0.8924
54 0.8991
55 0.8651
56 0.8764
57 0.9026
58 0.8838
59 0.8991
60 0.8899
61 0.8788
62 0.9002
63 0.8970
64 0.9041
65 0.9129
66 0.9090
67 0.9164
68 0.9171
69 0.9141
70 0.9181
71 0.9172
72 0.9112
73 0.9162
74 0.9053
75 0.9226
76 0.9234
77 0.9242
78 0.9087
79 0.9171
80 0.9243
81 0.9236
82 0.9245
83 0.9260
84 0.9264
85 0.9266
86 0.9229
87 0.9269
88 0.9322
89 0.9218
90 0.9324
91 0.9311
92 0.9306
93 0.9238
94 0.9334
95 0.9209
96 0.9164
97 0.9321
98 0.9322
99 0.9337
100 0.9322
