1 0.1082
2 0.1099
3 0.1628
4 0.1842
5 0.2803
6 0.3152
7 0.3481
8 0.3517
9 0.4153
10 0.4413
11 0.4784
12 0.5393
13 0.5490
14 0.5527
15 0.5358
16 0.6198
17 0.6500
18 0.6821
19 0.6830
20 0.7150
21 0.7192
22 0.7522
23 0.7623
24 0.7232
25 0.7684
26 0.7810
27 0.7916
28 0.8129
29 0.7906
30 0.8154
31 0.8222
32 0.8379
33 0.8406
34 0.8453
35 0.8566
36 0.8300
37 0.8549
38 0.8246
39 0.8582
40 0.8603
41 0.8732
42 0.8460
43 0.8641
44 0.8708
45 0.8734
46 0.8804
47 0.8933
48 0.8836
49 0.8908
50 0.8953
51 0.8944
52 0.8938
53 0.8806
54 0.9049
55 0.9059
56 0.9103
57 0.9144
58 0.9068
59 0.8954
60 0.8981
61 0.8967
62 0.9186
63 0.9196
64 0.9216
65 0.9229
66 0.9153
67 0.9205
68 0.9118
69 0.9267
70 0.9267
71 0.9066
72 0.9182
73 0.9297
74 0.9168
75 0.9198
76 0.9277
77 0.9304
78 0.9271
79 0.9206
80 0.9312
81 0.9189
82 0.9257
83 0.9324
84 0.9359
85 0.9382
86 0.9353
87 0.9399
88 0.9393
89 0.9188
90 0.9378
91 0.9426
92 0.9192
93 0.9391
94 0.9423
95 0.9412
96 0.9427
97 0.9390
98 0.9443
99 0.9467
100 0.9414
