1 0.0692
2 0.1165
3 0.1577
4 0.1937
5 0.2043
6 0.2552
7 0.2846
8 0.3590
9 0.3571
10 0.3853
11 0.4605
12 0.4660
13 0.4799
14 0.5570
15 0.5551
16 0.6149
17 0.6174
18 0.6332
19 0.6334
20 0.6451
21 0.6728
22 0.7213
23 0.7146
24 0.7359
25 0.7438
26 0.7198
27 0.7709
28 0.7729
29 0.7423
30 0.7710
31 0.7942
32 0.8052
33 0.8066
34 0.8090
35 0.8154
36 0.8093
37 0.8221
38 0.8310
39 0.8287
40 0.8317
41 0.8370
42 0.8363
43 0.8290
44 0.8546
45 0.8419
46 0.8419
47 0.8528
48 0.8545
49 0.8507
50 0.8634
51 0.8586
52 0.8662
53 0.8249
54 0.8644
55 0.8503
56 0.8699
57 0.8770
58 0.8663
59 0.8147
60 0.8821
61 0.8652
62 0.8698
63 0.8868
64 0.8865
65 0.8871
66 0.8843
67 0.8765
68 0.8836
69 0.8895
70 0.8909
71 0.8929
72 0.8923
73 0.8562
74 0.8807
75 0.8898
76 0.8667
77 0.9025
78 0.9031
79 0.9032
80 0.8779
81 0.9051
82 0.9025
83 0.8926
84 0.8992
85 0.9089
86 0.9035
87 0.8865
88 0.9107
89 0.9157
90 0.9171
91 0.9057
92 0.9094
93 0.9078
94 0.9099
95 0.9091
96 0.9165
97 0.9153
98 0.9182
99 0.9182
100 0.9175
