1 0.0794
2 0.1052
3 0.1555
4 0.2190
5 0.2552
6 0.2442
7 0.3265
8 0.3734
9 0.4206
10 0.5011
11 0.4782
12 0.5330
13 0.5698
14 0.5821
15 0.6255
16 0.6558
17 0.6843
18 0.6574
19 0.7243
20 0.6989
21 0.7501
22 0.7391
23 0.7544
24 0.7315
25 0.7223
26 0.7804
27 0.7766
28 0.8026
29 0.8021
30 0.7928
31 0.7646
32 0.8174
33 0.8345
34 0.8222
35 0.8358
36 0.8453
37 0.8560
38 0.8473
39 0.8567
40 0.8486
41 0.8488
42 0.8717
43 0.8641
44 0.8713
45 0.8797
46 0.8720
47 0.8583
48 0.8898
49 0.8793
50 0.8836
51 0.8746
52 0.8818
53 0.8884
54 0.9027
55 0.9040
56 0.8912
57 0.9054
58 0.8954
59 0.8810
60 0.8938
61 0.9066
62 0.9015
63 0.8984
64 0.9065
65 0.8829
66 0.9065
67 0.9192
68 0.9158
69 0.9223
70 0.9112
71 0.9090
72 0.9246
73 0.9253
74 0.9219
75 0.9243
76 0.9289
77 0.9316
78 0.9128
79 0.9311
80 0.9212
81 0.9306
82 0.9356
83 0.9331
84 0.9321
85 0.9336
86 0.9331
87 0.9358
88 0.9334
89 0.9389
90 0.9318
91 0.9260
92 0.9331
93 0.9399
94 0.9348
95 0.9334
96 0.9114
97 0.9403
98 0.9396
99 0.9171
100 0.9339
