1 0.0748
2 0.0890
3 0.1678
4 0.2050
5 0.2573
6 0.3178
7 0.3616
8 0.3993
9 0.4582
10 0.4638
11 0.5299
12 0.5677
13 0.5851
14 0.6218
15 0.6398
16 0.6626
17 0.6594
18 0.6953
19 0.6839
20 0.6734
21 0.7161
22 0.7482
23 0.7649
24 0.7614
25 0.7670
26 0.7617
27 0.8043
28 0.8022
29 0.8012
30 0.8096
31 0.8196
32 0.8163
33 0.8422
34 0.8445
35 0.7758
36 0.8498
37 0.8321
38 0.8480
39 0.8546
40 0.8677
41 0.8599
42 0.8726
43 0.8642
44 0.8801
45 0.8866
46 0.8792
47 0.8881
48 0.8862
49 0.8783
50 0.8976
51 0.8942
52 0.9051
53 0.9036
54 0.8908
55 0.8907
56 0.9069
57 0.8463
58 0.8757
59 0.9159
60 0.9140
61 0.9095
62 0.9013
63 0.9084
64 0.9185
65 0.9061
66 0.9212
67 0.9229
68 0.9260
69 0.9054
70 0.9225
71 0.9263
72 0.9237
73 0.9211
74 0.9262
75 0.9250
76 0.9257
77 0.9320
78 0.9318
79 0.9326
80 0.9297
81 0.9263
82 0.9328
83 0.9271
84 0.9328
85 0.9331
86 0.9306
87 0.9354
88 0.9394
89 0.9369
90 0.9373
91 0.9363
92 0.9392
93 0.9173
94 0.9335
95 0.9402
96 0.9317
97 0.9386
98 0.9425
99 0.9423
100 0.9389
