60274	60274
75539	75539
1344	1344
9220	9220
4644	4644
4644	85536
85536	4644
85536	85536
47221	47221
9032	9032
9032	29268
9032	81025
29268	9032
29268	29268
29268	81025
81025	9032
81025	29268
81025	81025
77626	77626
96799	96799
2422	2422
92468	92468
80602	80602
9587	9587
41366	41366
68804	68804
68804	84604
84604	68804
84604	84604
15670	15670
75418	75418
86704	86704
21239	21239
21239	63237
63237	21239
63237	63237
45471	45471
99126	99126
67046	67046
34809	34809
66035	66035
128	128
34555	34555
71513	71513
90028	90028
99352	99352
89022	89022
68258	68258
69260	69260
13022	13022
20923	20923
60763	60763
18986	18986
959	959
72790	72790
39479	39479
34539	34539
25177	25177
99825	99825
37658	37658
61016	61016
75163	75163
42416	42416
8976	8976
9685	9685
9685	43266
43266	9685
43266	43266
77486	77486
27308	27308
44961	44961
68659	68659
33718	33718
33718	54690
54690	33718
54690	54690
36936	36936
16149	16149
23396	23396
74444	74444
25688	25688
65420	65420
77506	77506
2657	2657
25219	25219
27740	27740
28527	28527
50310	50310
80324	80324
29188	29188
95458	95458
87542	87542
49263	49263
93519	93519
21284	21284
36830	36830
52989	52989
24256	24256
91264	91264
2369	2369
2369	28717
28717	2369
28717	28717
33933	33933
81292	81292
49128	49128
21348	21348
21348	89267
89267	21348
89267	89267
1679	1679
33294	33294
24437	24437
77892	77892
77892	79546
79546	77892
79546	79546
88828	88828
21473	21473
38564	38564
59064	59064
5102	5102
30119	30119
6584	6584
6584	37806
6584	45102
37806	6584
37806	37806
37806	45102
45102	6584
45102	37806
45102	45102
75689	75689
31780	31780
31780	32274
31780	34838
31780	93632
32274	31780
32274	32274
32274	34838
32274	93632
34838	31780
34838	32274
34838	34838
34838	93632
93632	31780
93632	32274
93632	34838
93632	93632
5960	5960
5960	32658
5960	77524
32658	5960
32658	32658
32658	77524
77524	5960
77524	32658
77524	77524
40564	40564
40564	73771
73771	40564
73771	73771
90088	90088
7691	7691
22534	22534
41542	41542
70422	70422
27988	27988
59254	59254
21736	21736
21736	42531
42531	21736
42531	42531
54450	54450
56993	56993
12338	12338
12338	91255
91255	12338
91255	91255
11289	11289
11289	78519
78519	11289
78519	78519
57887	57887
61932	61932
45794	45794
85700	85700
4909	4909
68610	68610
73144	73144
73144	96950
96950	73144
96950	96950
83875	83875
51319	51319
69450	69450
51107	51107
81791	81791
82482	82482
29312	29312
40743	40743
66996	66996
63796	63796
34185	34185
83403	83403
22407	22407
24	24
99615	99615
32591	32591
95404	95404
52996	52996
67535	67535
73610	73610
60176	60176
87515	87515
2146	2146
2146	23864
2146	32234
2146	52247
2146	95236
23864	2146
23864	23864
23864	32234
23864	52247
23864	95236
32234	2146
32234	23864
32234	32234
32234	52247
32234	95236
52247	2146
52247	23864
52247	32234
52247	52247
52247	95236
95236	2146
95236	23864
95236	32234
95236	52247
95236	95236
7354	7354
51870	51870
64747	64747
38324	38324
76963	76963
4234	4234
4234	14752
4234	68268
14752	4234
14752	14752
14752	68268
68268	4234
68268	14752
68268	68268
15728	15728
32917	32917
70856	70856
54587	54587
91440	91440
89069	89069
10499	10499
38887	38887
48334	48334
43054	43054
8824	8824
35555	35555
35555	35559
35555	93138
35559	35555
35559	35559
35559	93138
93138	35555
93138	35559
93138	93138
96782	96782
55036	55036
48215	48215
57868	57868
5899	5899
30264	30264
42242	42242
65166	65166
96887	96887
76404	76404
86232	86232
12365	12365
82414	82414
57038	57038
62486	62486
24554	24554
21234	21234
94245	94245
76490	76490
90128	90128
25031	25031
25031	33596
33596	25031
33596	33596
3971	3971
23581	23581
46248	46248
82195	82195
3043	3043
17859	17859
78115	78115
82923	82923
7177	7177
92857	92857
25351	25351
68735	68735
16987	16987
67844	67844
50161	50161
84419	84419
43003	43003
6511	6511
18758	18758
78360	78360
93328	93328
34226	34226
34226	52014
34226	83206
52014	34226
52014	52014
52014	83206
83206	34226
83206	52014
83206	83206
47156	47156
92628	92628
71609	71609
99903	99903
90266	90266
50682	50682
24465	24465
35287	35287
35287	77937
77937	35287
77937	77937
42317	42317
42163	42163
6289	6289
6289	96592
96592	6289
96592	96592
21347	21347
64263	64263
64263	75745
75745	64263
75745	75745
24996	24996
35802	35802
80142	80142
9001	9001
9001	29410
29410	9001
29410	29410
14182	14182
89452	89452
26195	26195
26195	27385
27385	26195
27385	27385
36008	36008
82495	82495
29661	29661
45711	45711
14149	14149
66995	66995
75975	75975
13263	13263
30919	30919
43782	43782
75595	75595
78385	78385
53550	53550
43572	43572
62989	62989
71543	71543
42750	42750
42689	42689
72202	72202
32333	32333
37366	37366
84528	84528
12202	12202
14781	14781
33317	33317
7068	7068
19894	19894
10588	10588
10588	70076
70076	10588
70076	70076
48603	48603
48603	94558
94558	48603
94558	94558
63251	63251
13467	13467
12183	12183
38179	38179
38179	42229
42229	38179
42229	42229
86736	86736
97645	97645
35282	35282
93203	93203
99216	99216
11708	11708
62138	62138
66498	66498
8050	8050
8050	27513
8050	83930
8050	84991
27513	8050
27513	27513
27513	83930
27513	84991
83930	8050
83930	27513
83930	83930
83930	84991
84991	8050
84991	27513
84991	83930
84991	84991
44118	44118
44118	56579
44118	97239
56579	44118
56579	56579
56579	97239
97239	44118
97239	56579
97239	97239
40825	40825
85213	85213
27862	27862
10301	10301
23128	23128
85513	85513
8251	8251
8251	15968
15968	8251
15968	15968
8056	8056
88123	88123
8034	8034
8034	8110
8034	85261
8110	8034
8110	8110
8110	85261
85261	8034
85261	8110
85261	85261
5490	5490
92020	92020
9130	9130
9130	75851
75851	9130
75851	75851
55482	55482
32791	32791
229	229
40032	40032
914	914
914	70566
70566	914
70566	70566
88478	88478
3998	3998
32932	32932
50	50
30695	30695
30695	31556
31556	30695
31556	31556
96045	96045
24097	24097
87370	87370
95551	95551
50978	50978
50935	50935
73625	73625
74646	74646
78887	78887
41657	41657
43459	43459
80374	80374
26029	26029
93007	93007
6975	6975
95875	95875
7978	7978
7978	7984
7978	8044
7978	8245
7978	8270
7978	9266
7978	9269
7978	9565
7978	14621
7978	15723
7978	16941
7978	44528
7978	85452
7984	7978
7984	7984
7984	8044
7984	8245
7984	8270
7984	9266
7984	9269
7984	9565
7984	14621
7984	15723
7984	16941
7984	44528
7984	85452
8044	7978
8044	7984
8044	8044
8044	8245
8044	8270
8044	9266
8044	9269
8044	9565
8044	14621
8044	15723
8044	16941
8044	44528
8044	85452
8245	7978
8245	7984
8245	8044
8245	8245
8245	8270
8245	9266
8245	9269
8245	9565
8245	14621
8245	15723
8245	16941
8245	44528
8245	85452
8270	7978
8270	7984
8270	8044
8270	8245
8270	8270
8270	9266
8270	9269
8270	9565
8270	14621
8270	15723
8270	16941
8270	44528
8270	85452
9266	7978
9266	7984
9266	8044
9266	8245
9266	8270
9266	9266
9266	9269
9266	9565
9266	14621
9266	15723
9266	16941
9266	44528
9266	85452
9269	7978
9269	7984
9269	8044
9269	8245
9269	8270
9269	9266
9269	9269
9269	9565
9269	14621
9269	15723
9269	16941
9269	44528
9269	85452
9565	7978
9565	7984
9565	8044
9565	8245
9565	8270
9565	9266
9565	9269
9565	9565
9565	14621
9565	15723
9565	16941
9565	44528
9565	85452
14621	7978
14621	7984
14621	8044
14621	8245
14621	8270
14621	9266
14621	9269
14621	9565
14621	14621
14621	15723
14621	16941
14621	44528
14621	85452
15723	7978
15723	7984
15723	8044
15723	8245
15723	8270
15723	9266
15723	9269
15723	9565
15723	14621
15723	15723
15723	16941
15723	44528
15723	85452
16941	7978
16941	7984
16941	8044
16941	8245
16941	8270
16941	9266
16941	9269
16941	9565
16941	14621
16941	15723
16941	16941
16941	44528
16941	85452
44528	7978
44528	7984
44528	8044
44528	8245
44528	8270
44528	9266
44528	9269
44528	9565
44528	14621
44528	15723
44528	16941
44528	44528
44528	85452
85452	7978
85452	7984
85452	8044
85452	8245
85452	8270
85452	9266
85452	9269
85452	9565
85452	14621
85452	15723
85452	16941
85452	44528
85452	85452
71128	71128
79077	79077
85781	85781
6268	6268
29455	29455
51466	51466
58170	58170
40741	40741
31612	31612
31612	77595
31612	77707
31612	80805
77595	31612
77595	77595
77595	77707
77595	80805
77707	31612
77707	77595
77707	77707
77707	80805
80805	31612
80805	77595
80805	77707
80805	80805
45811	45811
67164	67164
71214	71214
10843	10843
38731	38731
50298	50298
77733	77733
58877	58877
28399	28399
80788	80788
87019	87019
34350	34350
85491	85491
90587	90587
10119	10119
18189	18189
82570	82570
89508	89508
71534	71534
13460	13460
51413	51413
51413	65985
65985	51413
65985	65985
72422	72422
2157	2157
64616	64616
31040	31040
56297	56297
56297	59351
59351	56297
59351	59351
41389	41389
3071	3071
3071	89960
89960	3071
89960	89960
10343	10343
10348	10348
18708	18708
32773	32773
14760	14760
51878	51878
15950	15950
28303	28303
45871	45871
45871	99857
99857	45871
99857	99857
4615	4615
4744	4744
4744	8841
8841	4744
8841	8841
80154	80154
915	915
97561	97561
37993	37993
99968	99968
58659	58659
58659	77461
77461	58659
77461	77461
50980	50980
81877	81877
31919	31919
21992	21992
43490	43490
2479	2479
35009	35009
60471	60471
80451	80451
69901	69901
99471	99471
40559	40559
58075	58075
25347	25347
35974	35974
35974	78867
78867	35974
78867	78867
38658	38658
74090	74090
67322	67322
41707	41707
8668	8668
89661	89661
15457	15457
17823	17823
62576	62576
4325	4325
29620	29620
29620	91644
91644	29620
91644	91644
29011	29011
83474	83474
85739	85739
23617	23617
23617	86830
86830	23617
86830	86830
78440	78440
78744	78744
9441	9441
40422	40422
40422	68998
68998	40422
68998	68998
81111	81111
11312	11312
24927	24927
52594	52594
52594	81629
81629	52594
81629	81629
66476	66476
90250	90250
274	274
79247	79247
70256	70256
81802	81802
12764	12764
15212	15212
66411	66411
71040	71040
75127	75127
76328	76328
9834	9834
33625	33625
4913	4913
39031	39031
39031	93466
39031	93603
93466	39031
93466	93466
93466	93603
93603	39031
93603	93466
93603	93603
45082	45082
61699	61699
61699	91447
91447	61699
91447	91447
75928	75928
36706	36706
10326	10326
28333	28333
28333	77403
77403	28333
77403	77403
48148	48148
10037	10037
6241	6241
53390	53390
90483	90483
93758	93758
64267	64267
64166	64166
79141	79141
77635	77635
60263	60263
16019	16019
21930	21930
35303	35303
10126	10126
56452	56452
56452	87466
87466	56452
87466	87466
4039	4039
83033	83033
18284	18284
83343	83343
18193	18193
10028	10028
37336	37336
91340	91340
33949	33949
83599	83599
64888	64888
64888	70461
70461	64888
70461	70461
21358	21358
90570	90570
4963	4963
24730	24730
96537	96537
1866	1866
1866	43322
43322	1866
43322	43322
9112	9112
28890	28890
12761	12761
12761	65988
65988	12761
65988	65988
65328	65328
41576	41576
72161	72161
90567	90567
94802	94802
39288	39288
85916	85916
51787	51787
78397	78397
75561	75561
74744	74744
54246	54246
66205	66205
59520	59520
73400	73400
41183	41183
60371	60371
15118	15118
86303	86303
51261	51261
54394	54394
7093	7093
53515	53515
79901	79901
79901	82641
82641	79901
82641	82641
52748	52748
38322	38322
51155	51155
40683	40683
65022	65022
15810	15810
15810	24485
24485	15810
24485	24485
28421	28421
28421	61127
61127	28421
61127	61127
39464	39464
74825	74825
85886	85886
99317	99317
55889	55889
42899	42899
97914	97914
21885	21885
59345	59345
62761	62761
35354	35354
35354	77421
77421	35354
77421	77421
46051	46051
41356	41356
43281	43281
86868	86868
50511	50511
22885	22885
14566	14566
38677	38677
63860	63860
42756	42756
17468	17468
11760	11760
21343	21343
38315	38315
50467	50467
29348	29348
92201	92201
54090	54090
86115	86115
50430	50430
56375	56375
64046	64046
95953	95953
2780	2780
2780	59368
59368	2780
59368	59368
82688	82688
42442	42442
5226	5226
5226	92150
92150	5226
92150	92150
58820	58820
74109	74109
86560	86560
86560	89220
89220	86560
89220	89220
28680	28680
58685	58685
42462	42462
49976	49976
85559	85559
85559	86243
86243	85559
86243	86243
83235	83235
10568	10568
30561	30561
68057	68057
1389	1389
1389	10459
10459	1389
10459	10459
23437	23437
69074	69074
43896	43896
1836	1836
1836	41244
41244	1836
41244	41244
12252	12252
35110	35110
58959	58959
30289	30289
81933	81933
75338	75338
2490	2490
92280	92280
97220	97220
97852	97852
7519	7519
85029	85029
14661	14661
34936	34936
12806	12806
30498	30498
89876	89876
63205	63205
73412	73412
79983	79983
66373	66373
64793	64793
79254	79254
90345	90345
3277	3277
11548	11548
65715	65715
73212	73212
16709	16709
54230	54230
54230	84400
84400	54230
84400	84400
97488	97488
28198	28198
28198	54933
28198	73215
54933	28198
54933	54933
54933	73215
73215	28198
73215	54933
73215	73215
67349	67349
30649	30649
26088	26088
98635	98635
5223	5223
28423	28423
12515	12515
1320	1320
57365	57365
21980	21980
21980	73173
73173	21980
73173	73173
81060	81060
81060	92902
92902	81060
92902	92902
73316	73316
14626	14626
14626	63757
14626	73832
63757	14626
63757	63757
63757	73832
73832	14626
73832	63757
73832	73832
15488	15488
15488	44480
15488	97278
44480	15488
44480	44480
44480	97278
97278	15488
97278	44480
97278	97278
73464	73464
15592	15592
10636	10636
9120	9120
9120	27337
27337	9120
27337	27337
18623	18623
28095	28095
81446	81446
96896	96896
14607	14607
84510	84510
27241	27241
27241	63716
63716	27241
63716	63716
42729	42729
93792	93792
20750	20750
42323	42323
5783	5783
20967	20967
58777	58777
41708	41708
98583	98583
60774	60774
17241	17241
37318	37318
65816	65816
69980	69980
69282	69282
56132	56132
91416	91416
67426	67426
67426	89896
89896	67426
89896	89896
78380	78380
6212	6212
71338	71338
1468	1468
1468	12050
12050	1468
12050	12050
38689	38689
74835	74835
92952	92952
3876	3876
38247	38247
57672	57672
87273	87273
3756	3756
3932	3932
29468	29468
39484	39484
74659	74659
17928	17928
17928	34247
34247	17928
34247	34247
97531	97531
5929	5929
7980	7980
7980	7982
7980	8046
7980	8247
7980	8249
7980	8272
7980	8274
7980	14880
7980	70532
7980	77586
7980	77591
7982	7980
7982	7982
7982	8046
7982	8247
7982	8249
7982	8272
7982	8274
7982	14880
7982	70532
7982	77586
7982	77591
8046	7980
8046	7982
8046	8046
8046	8247
8046	8249
8046	8272
8046	8274
8046	14880
8046	70532
8046	77586
8046	77591
8247	7980
8247	7982
8247	8046
8247	8247
8247	8249
8247	8272
8247	8274
8247	14880
8247	70532
8247	77586
8247	77591
8249	7980
8249	7982
8249	8046
8249	8247
8249	8249
8249	8272
8249	8274
8249	14880
8249	70532
8249	77586
8249	77591
8272	7980
8272	7982
8272	8046
8272	8247
8272	8249
8272	8272
8272	8274
8272	14880
8272	70532
8272	77586
8272	77591
8274	7980
8274	7982
8274	8046
8274	8247
8274	8249
8274	8272
8274	8274
8274	14880
8274	70532
