8	8
8	21
21	8
21	21
3	3
50	50
50	53
53	50
53	53
70	70
64	64
30	30
60	60
16	16
16	25
16	62
25	16
25	25
25	62
62	16
62	25
62	62
34	34
34	55
55	34
55	55
6	6
6	73
73	6
73	73
38	38
46	46
9	9
9	22
22	9
22	22
40	40
76	76
13	13
2	2
24	24
24	54
24	79
54	24
54	54
54	79
79	24
79	54
79	79
29	29
45	45
45	47
47	45
47	47
4	4
58	58
37	37
48	48
20	20
28	28
44	44
65	65
71	71
19	19
31	31
61	61
32	32
68	68
78	78
0	0
11	11
17	17
26	26
26	42
42	26
42	42
7	7
7	72
72	7
72	72
33	33
33	35
35	33
35	35
49	49
69	69
1	1
12	12
39	39
75	75
36	36
57	57
18	18
27	27
27	51
27	52
51	27
51	51
51	52
52	27
52	51
52	52
43	43
67	67
77	77
10	10
10	23
23	10
23	23
41	41
66	66
74	74
14	14
59	59
15	15
15	56
15	63
56	15
56	56
56	63
63	15
63	56
63	63
5	5
